,index,method,dataset,model_name,backbone,width_mult,depth_mult,scenario,B,P,num_states,budget,acc@1,acc@5,acc1_std,acc5_std
1314,1530,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,33.08104,66.69798,,
1315,1531,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,45.88524,75.58558,,
1316,1532,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,49.04259,76.62593,,
1317,1533,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,58.33896,83.36192,,
1318,1534,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,55.86867,81.76223,,
1319,1535,slda,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,57.3132,82.57577,,
1320,1536,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,40.82922,71.75491,,
1321,1537,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,46.47094,75.78647,,
1322,1538,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,51.04815,78.21112,,
1323,1539,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,60.00609,83.71079,,
1324,1540,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,57.53329,82.07002,,
1325,1541,slda,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,57.91757,82.11334,,
1326,1542,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,45.26045,74.04792,,
1327,1543,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,48.87647,77.32183,,
1328,1544,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,52.66482,79.10556,,
1329,1545,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,60.72131,83.65645,,
1330,1546,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,59.62485,83.06454,,
1331,1547,slda,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,60.35706,82.74336,,
1332,1548,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,20.19333,50.79228,,
1333,1549,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,28.67511,61.46188,,
1334,1550,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,48.14444,76.59815,,
1335,1551,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,58.69802,83.22766,,
1336,1552,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,59.0225,82.96623,,
1337,1553,slda,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,58.42474,82.64811,,
1338,1554,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,39.55102,70.7428,,
1339,1555,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,48.17431,76.84205,,
1340,1556,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,53.87778,79.53519,,
1341,1557,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,60.34642,83.90646,,
1342,1558,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,60.82839,84.01319,,
1343,1559,slda,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,61.49031,83.69836,,
1344,1560,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,42.39147,71.89341,,
1345,1561,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,49.50933,77.38056,,
1346,1562,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,55.37222,80.53519,,
1347,1563,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,60.7042,84.07287,,
1348,1564,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,60.29458,83.43802,,
1349,1565,slda,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,60.70403,83.48153,,
1350,1620,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,20.12,48.6,,
1351,1621,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,29.89,59.99,,
1352,1622,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,36.75,63.65,,
1353,1623,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,42.82,73.71,,
1354,1624,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,44.1,74.81,,
1355,1625,spbm,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,44.14,73.9,,
1356,1626,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,22.69,52.44,,
1357,1627,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,32.48,63.13,,
1358,1628,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,39.55,67.46,,
1359,1629,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,45.68,75.48,,
1360,1630,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,46.86,76.77,,
1361,1631,spbm,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,47.78,77.31,,
1362,1632,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,22.44,53.52,,
1363,1633,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,33.43,66.56,,
1364,1634,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,42.83,72.59,,
1365,1635,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,46.76,75.99,,
1366,1636,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,48.42,78.24,,
1367,1637,spbm,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,49.1,78.91,,
1368,1638,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,16.9,41.94,0.0,0.0
1369,1639,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,25.47,51.06,0.0,0.0
1370,1640,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,35.84,56.62,,
1371,1641,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,27.1,53.58,0.0,0.0
1372,1642,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,28.38,55.76,0.0,0.0
1373,1643,spbm,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,30.62,56.66,0.0,0.0
1374,1644,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,16.56,41.02,0.0,0.0
1375,1645,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,23.13,48.15,0.0,0.0
1376,1646,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,33.46,55.48,0.0,0.0
1377,1647,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,27.06,53.59,0.0,0.0
1378,1648,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,29.12,55.64,0.0,0.0
1379,1649,spbm,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,30.26,57.53,0.0,0.0
1380,1650,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,15.83,40.09,0.0,0.0
1381,1651,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,21.77,46.2,0.0,0.0
1382,1652,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,27.97,51.21,0.0,0.0
1383,1653,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,17.69,38.2,0.0,0.0
1384,1654,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,18.94,41.1,0.0,0.0
1385,1655,spbm,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,21.24,44.59,0.0,0.0
1386,1656,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,19.82,48.55,,
1387,1657,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,29.3,58.96,,
1388,1658,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,36.61,63.55,,
1389,1659,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,43.9,74.02,,
1390,1660,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,43.87,74.52,,
1391,1661,spbm,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,45.26,75.52,,
1392,1662,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,20.53,49.53,,
1393,1663,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,28.84,59.03,,
1394,1664,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,39.38,67.05,,
1395,1665,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,45.05,74.89,,
1396,1666,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,45.68,75.81,,
1397,1667,spbm,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,46.47,76.73,,
1398,1668,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,20.39,50.17,,
1399,1669,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,29.22,60.36,,
1400,1670,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,37.68,67.04,,
1401,1671,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,40.6,71.73,,
1402,1672,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,41.77,72.7,,
1403,1673,spbm,imagenet_fauna,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,43.02,73.65,,
1404,1674,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,20.48,53.08,,
1405,1675,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,30.22,63.38,,
1406,1676,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,40.96,68.21,,
1407,1677,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,46.15,76.87,,
1408,1678,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,47.51,78.03,,
1409,1679,spbm,imagenet_flora,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,47.91,78.4,,
1410,1680,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,22.89,56.67,,
1411,1681,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,32.22,66.93,,
1412,1682,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,45.47,73.51,,
1413,1683,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,48.72,78.55,,
1414,1684,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,51.58,80.62,,
1415,1685,spbm,imagenet_flora,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,51.12,80.88,,
1416,1686,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,22.24,56.13,,
1417,1687,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,34.54,70.82,,
1418,1688,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,48.65,79.17,,
1419,1689,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,49.79,79.25,,
1420,1690,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,51.85,81.51,,
1421,1691,spbm,imagenet_flora,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,54.48,83.12,,
1422,1692,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,18.11,46.36,0.0,0.0
1423,1693,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,29.57,59.21,0.0,0.0
1424,1694,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,39.94,63.44,0.0,0.0
1425,1695,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,32.79,61.35,0.0,0.0
1426,1696,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,37.31,65.83,0.0,0.0
1427,1697,spbm,imagenet_flora,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,37.97,66.76,0.0,0.0
1428,1698,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,18.12,46.85,0.0,0.0
1429,1699,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,28.26,58.04,0.0,0.0
1430,1700,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,37.97,61.71,0.0,0.0
1431,1701,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,30.34,57.58,,
1432,1702,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,33.92,61.0,0.0,0.0
1433,1703,spbm,imagenet_flora,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,36.63,63.72,0.0,0.0
1434,1704,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,17.73,47.09,0.0,0.0
1435,1705,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,26.78,57.07,0.0,0.0
1436,1706,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,33.41,58.86,0.0,0.0
1437,1707,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,22.56,46.52,,
1438,1708,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,26.04,52.01,0.0,0.0
1439,1709,spbm,imagenet_flora,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,27.68,54.12,0.0,0.0
1440,1710,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,19.91,52.53,,
1441,1711,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,29.79,63.31,,
1442,1712,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,43.36,70.86,,
1443,1713,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,47.26,77.72,,
1444,1714,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,49.01,79.68,,
1445,1715,spbm,imagenet_flora,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,49.7,79.48,,
1446,1716,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,21.69,53.86,,
1447,1717,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,32.46,65.71,,
1448,1718,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,44.84,72.11,,
1449,1719,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,47.97,78.51,,
1450,1720,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,49.06,79.66,,
1451,1721,spbm,imagenet_flora,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,50.33,81.59,,
1452,1722,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,23.9,56.42,,
1453,1723,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,33.53,67.67,,
1454,1724,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,44.62,74.35,,
1455,1725,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,46.1,77.14,,
1456,1726,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,47.91,78.99,,
1457,1727,spbm,imagenet_flora,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,48.66,79.79,,
1458,1728,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,19.9,52.51,,
1459,1729,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,25.74,58.38,,
1460,1730,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,33.31,63.25,,
1461,1731,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,34.1,69.07,,
1462,1732,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,34.26,69.79,,
1463,1733,spbm,imagenet_food,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,33.65,69.54,,
1464,1734,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,20.35,53.85,,
1465,1735,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,28.09,62.3,,
1466,1736,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,34.59,65.78,,
1467,1737,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,36.18,71.12,,
1468,1738,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,36.81,72.37,,
1469,1739,spbm,imagenet_food,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,36.32,72.91,,
1470,1740,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,20.8,54.08,,
1471,1741,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,28.33,64.91,,
1472,1742,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,35.45,70.36,,
1473,1743,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,37.01,72.16,,
1474,1744,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,37.2,73.03,,
1475,1745,spbm,imagenet_food,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,38.54,75.03,,
1476,1746,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,18.17,48.07,0.0,0.0
1477,1747,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,23.51,53.74,0.0,0.0
1478,1748,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,32.09,57.83,0.0,0.0
1479,1749,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,24.53,52.47,,
1480,1750,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,25.78,54.27,0.0,0.0
1481,1751,spbm,imagenet_food,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,26.26,55.61,0.0,0.0
1482,1752,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,16.91,46.49,0.0,0.0
1483,1753,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,22.43,52.92,0.0,0.0
1484,1754,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,30.87,55.36,0.0,0.0
1485,1755,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,23.28,50.62,,
1486,1756,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,23.78,51.57,,
1487,1757,spbm,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,25.3,53.0,0.0,0.0
1488,1758,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,16.56,46.12,0.0,0.0
1489,1759,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,20.46,50.86,0.0,0.0
1490,1760,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,26.9,52.35,0.0,0.0
1491,1761,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,16.86,39.4,,
1492,1762,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,18.44,42.14,,
1493,1763,spbm,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,19.34,43.84,0.0,0.0
1494,1764,spbm,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,20.51,52.93,,
1495,1765,spbm,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,25.65,59.53,,
1496,1766,spbm,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,33.85,64.0,,
